split,kelas,nama_file,path,ekstensi,ukuran_file_kb,width,height,aspect_ratio,mode,format,brightness,contrast,sharpness,corrupt,error,md5,mean_R,mean_G,mean_B
train,glass,glass_732.jpg,..\data\split\train\glass\glass_732.jpg,.jpg,4.7841796875,242,208,1.1634615384615385,RGB,JPEG,218.81388403263404,43.747131729512766,2605.661229613918,False,,8d1bc350838c409352b3a0b66c6c148d,223.82062539732993,218.40497854418308,214.21604815638906
train,glass,glass_733.jpg,..\data\split\train\glass\glass_733.jpg,.jpg,5.5927734375,225,225,1.0,RGB,JPEG,240.44145514403291,16.907252822804868,1845.4324372504193,False,,c47e48700040aa04a737b0193ae7c3e0,240.1536987654321,240.59770864197532,240.57295802469136
train,glass,glass_735.jpg,..\data\split\train\glass\glass_735.jpg,.jpg,545.0830078125,2250,3000,0.75,RGB,JPEG,136.59085950617285,77.46537320687871,110.00160297786785,False,,c377166d972f159174aec8c791af6fee,150.17272074074074,145.29063674074075,114.30922103703703
train,glass,glass_736.jpg,..\data\split\train\glass\glass_736.jpg,.jpg,42.4111328125,600,600,1.0,RGB,JPEG,115.18859351851852,55.0822782222326,1895.089218638889,False,,afdb5dc5ad198c3e7c3448b976b0bdc0,111.55061944444445,119.9009,114.1142611111111
train,glass,glass_738.jpg,..\data\split\train\glass\glass_738.jpg,.jpg,7.2822265625,512,384,1.3333333333333333,RGB,JPEG,189.31471591525607,46.507157794214,418.9504297158112,False,,ab675cf5f78a7f97e40cad1a6df7275e,207.3206329345703,188.74959818522134,171.87391662597656
train,glass,glass_739.jpg,..\data\split\train\glass\glass_739.jpg,.jpg,3.0947265625,225,225,1.0,RGB,JPEG,241.5927111111111,25.55067126673467,1849.8883861475747,False,,650c4f95500968f2b120e686de2927d8,241.5927111111111,241.5927111111111,241.5927111111111
train,glass,glass_74.jpg,..\data\split\train\glass\glass_74.jpg,.jpg,26.705078125,640,640,1.0,RGB,JPEG,160.1316658528646,34.81900773546852,409.58778669812693,False,,6f5c35499069e73a1c20ae5024803f64,174.85611328125,162.37008544921875,143.168798828125
train,glass,glass_740.jpg,..\data\split\train\glass\glass_740.jpg,.jpg,18.6357421875,275,183,1.5027322404371584,RGB,JPEG,124.13137274383176,53.891329042231476,10758.859539031466,False,,b2ed77e092bd1178a43f797c5345df60,145.8635270740189,121.41080973671137,105.11978142076502
train,glass,glass_741.jpg,..\data\split\train\glass\glass_741.jpg,.jpg,13.19140625,512,384,1.3333333333333333,RGB,JPEG,179.46836683485242,43.14986599961719,780.4657058291292,False,,54a0cd8b8abe9f6c51dd9bc2c6627a53,189.24057006835938,181.59798685709634,167.56654357910156
train,glass,glass_742.jpg,..\data\split\train\glass\glass_742.jpg,.jpg,4.923828125,194,259,0.749034749034749,RGB,JPEG,124.47078374397962,74.33652202310863,1325.1277869566843,False,,eb09dc98fca9b72fbaced12b51e34508,111.5287386060582,153.8009194761772,108.08269314970346
train,glass,glass_744.jpg,..\data\split\train\glass\glass_744.jpg,.jpg,6.2392578125,194,259,0.749034749034749,RGB,JPEG,140.3423025381788,58.35288090833971,1727.674009572858,False,,66c53c89ee242c83cc4c50416870f74e,142.9417267046133,172.4698085419735,105.61537236794969
train,glass,glass_747.jpg,..\data\split\train\glass\glass_747.jpg,.jpg,15.8505859375,474,474,1.0,RGB,JPEG,93.58496828024948,51.678996253770286,786.8471200688545,False,,d64b5fe2171c815be538fc30d905653f,125.84478983068952,83.92024515302035,70.98986985703858
train,glass,glass_749.jpg,..\data\split\train\glass\glass_749.jpg,.jpg,5.658203125,214,236,0.9067796610169492,RGB,JPEG,154.8840091873911,83.7334357637804,1971.0694014875753,False,,808ff927b98025506a3b2f2945c02e6c,144.8156779661017,170.93099556470776,148.90535403136386
train,glass,glass_750.jpg,..\data\split\train\glass\glass_750.jpg,.jpg,5.8818359375,220,165,1.3333333333333333,RGB,JPEG,106.97037649219467,70.73905009798696,2600.556254107567,False,,528ee580b74df2dbdb7f88ed3e45357b,121.81176308539945,112.76801652892561,86.33134986225895
train,glass,glass_751.jpg,..\data\split\train\glass\glass_751.jpg,.jpg,12.041015625,300,399,0.7518796992481203,RGB,JPEG,179.11260651629073,73.1142954502966,1248.0204990931104,False,,81468096e2c2c43f11dfe0fc85a52dbc,179.37440267335003,180.89534670008354,177.0680701754386
train,glass,glass_753.jpg,..\data\split\train\glass\glass_753.jpg,.jpg,26.287109375,360,638,0.5642633228840125,RGB,JPEG,136.48529112968768,63.37378239712021,1342.3297897618427,False,,504f23c8db4891ebeb963729b8e44430,161.6351619644723,139.19327760362242,108.6274338209683
train,glass,glass_754.jpg,..\data\split\train\glass\glass_754.jpg,.jpg,10.1328125,226,223,1.0134529147982063,RGB,JPEG,177.87875841633928,87.81606410181135,6331.739924892092,False,,08c3e47c44e8c97d14601832d5453450,186.48783681892138,193.0865113694988,154.06192706059764
train,glass,glass_756.jpg,..\data\split\train\glass\glass_756.jpg,.jpg,8.359375,512,384,1.3333333333333333,RGB,JPEG,180.9157918294271,43.966048995427094,357.1736700431342,False,,6123f691d14c9c6f7fdab1e30ccd177a,192.01620483398438,183.0843251546224,167.64684549967447
train,glass,glass_757.jpg,..\data\split\train\glass\glass_757.jpg,.jpg,33.685546875,640,640,1.0,RGB,JPEG,219.85986002604167,53.093987940718456,1039.0717088319718,False,,3f9370a6ae1ada65d4e23f463ad03ad0,225.9231640625,221.193154296875,212.46326171875
train,glass,glass_758.jpg,..\data\split\train\glass\glass_758.jpg,.jpg,55.4560546875,474,631,0.751188589540412,RGB,JPEG,136.1095218671499,79.84353211721046,5519.402583011627,False,,c6b50991c512b7cf27ae2b85a9f3ca7d,111.36124094766194,138.65355038884096,158.3137742649468
train,glass,glass_759.jpg,..\data\split\train\glass\glass_759.jpg,.jpg,3.8134765625,127,225,0.5644444444444444,RGB,JPEG,147.99512394284048,52.1898879398174,1414.2172900201997,False,,d387488efb9e78f92e6e5182df23daf8,174.96496937882765,152.2432195975503,116.77718285214348
train,glass,glass_76.jpg,..\data\split\train\glass\glass_76.jpg,.jpg,5.736328125,225,204,1.1029411764705883,RGB,JPEG,213.91838779956427,71.3704854507747,2870.260816464702,False,,345025c06d32caaabbdd3f769853b9ae,218.71699346405228,213.02241830065358,210.01575163398692
train,glass,glass_762.jpg,..\data\split\train\glass\glass_762.jpg,.jpg,146.34375,1280,737,1.7367706919945727,RGB,JPEG,123.37071778889643,55.08613642345535,1094.8967795329952,False,,6f31fa667fea4a8c0fb3fb7b267ceca0,122.76782034430123,126.03516473032565,121.30916829206241
train,glass,glass_768.jpg,..\data\split\train\glass\glass_768.jpg,.jpg,122.4521484375,1588,2117,0.7501180916391119,RGB,JPEG,174.0688994811107,25.469618934238227,78.8729909964019,False,,b2b9332d36b0f20326b3ef2cab4aec1f,179.63956171046667,175.97803317036488,166.58910356250053
train,glass,glass_769.jpg,..\data\split\train\glass\glass_769.jpg,.jpg,13.3056640625,512,384,1.3333333333333333,RGB,JPEG,176.22618442111545,65.39185623709355,743.6498851180077,False,,b31ad1840aec3ba113b413fe000e32fe,182.5977783203125,169.64860026041666,176.4321746826172
train,glass,glass_770.jpg,..\data\split\train\glass\glass_770.jpg,.jpg,36.9140625,474,711,0.6666666666666666,RGB,JPEG,84.85964282393807,59.366145516764966,542.4658149390762,False,,5bf62f36364a4819a4d5a7cf34de734b,94.55462087628408,82.78229687787451,77.24201071765565
train,glass,glass_772.jpg,..\data\split\train\glass\glass_772.jpg,.jpg,5.0048828125,134,376,0.35638297872340424,RGB,JPEG,180.8473060230761,97.91648545923785,2275.35451670792,False,,feb3f8354b821a62474fc812440e98be,217.83524531597334,179.54584788821847,145.16082486503652
train,glass,glass_775.jpg,..\data\split\train\glass\glass_775.jpg,.jpg,10.01953125,512,384,1.3333333333333333,RGB,JPEG,184.6440175374349,37.93213215598921,398.3282582253839,False,,bb1205e0fb6a306b02b206ffccafe418,180.53031412760416,184.09418741861978,189.30755106608072
train,glass,glass_776.jpg,..\data\split\train\glass\glass_776.jpg,.jpg,16.5166015625,300,345,0.8695652173913043,RGB,JPEG,181.779845410628,70.86391618661074,3556.3564083432525,False,,a7a5d3ea3429e7d5cef1f4e944bacb56,189.87772946859903,183.6716811594203,171.79012560386474
train,glass,glass_778.jpg,..\data\split\train\glass\glass_778.jpg,.jpg,4.2880859375,147,342,0.4298245614035088,RGB,JPEG,199.562656641604,89.14230805487664,2024.7585096680882,False,,661253318dd4350fd914becac80c6b62,188.96664279746986,220.88071368898437,188.8406134383578
train,glass,glass_779.jpg,..\data\split\train\glass\glass_779.jpg,.jpg,12.1298828125,512,384,1.3333333333333333,RGB,JPEG,184.00517781575522,41.184139403385274,671.6341300449179,False,,01d568b5a5c4ec203f6139efe45a9731,180.5068105061849,183.29962158203125,188.20910135904947
train,glass,glass_780.jpg,..\data\split\train\glass\glass_780.jpg,.jpg,4.599609375,159,318,0.5,RGB,JPEG,147.1233337288873,100.91646396702117,2326.360505316313,False,,9624a8302deb75b76b4cc322897cf209,135.37680471500337,173.8642656540485,132.12893081761007
train,glass,glass_782.jpg,..\data\split\train\glass\glass_782.jpg,.jpg,5.4658203125,194,259,0.749034749034749,RGB,JPEG,137.72340086773076,52.62557001551113,1522.3311645140807,False,,0b655afe2bb6690efbdf99b9158e9e50,135.51669784659475,146.99170083190702,130.66180392469053
train,glass,glass_783.jpg,..\data\split\train\glass\glass_783.jpg,.jpg,149.7197265625,794,596,1.332214765100671,RGB,JPEG,150.5193467223415,37.60772385115495,2770.034625778049,False,,0f529fff5ca37dd01349f1156f592f8a,157.1510848984836,153.61349593427215,140.79345933426876
train,glass,glass_785.jpg,..\data\split\train\glass\glass_785.jpg,.jpg,7.6513671875,259,194,1.3350515463917525,RGB,JPEG,135.5803646061378,87.5725571103616,3189.5368682483877,False,,270e68ffa21c89ddf8aa5cc45fa99f0d,120.29453090793297,156.6443896031525,129.80217330732793
train,glass,glass_786.jpg,..\data\split\train\glass\glass_786.jpg,.jpg,16.8154296875,473,842,0.5617577197149644,RGB,JPEG,161.94564353137517,54.27088513603946,496.55478485845583,False,,daa611c97af8d1ed0930749bf4e38783,164.94681192971532,161.11803166727765,159.77208699713256
train,glass,glass_789.jpg,..\data\split\train\glass\glass_789.jpg,.jpg,25.59765625,474,631,0.751188589540412,RGB,JPEG,149.4161244736883,37.131354713303104,929.7112209688322,False,,ac372e3eaf496a20ac2367cce910364d,166.87287274234856,152.2079914675654,129.167509211151
train,glass,glass_79.jpg,..\data\split\train\glass\glass_79.jpg,.jpg,5.2158203125,169,225,0.7511111111111111,RGB,JPEG,157.58603550295857,49.12794767830017,2083.7429884325556,False,,9ffb2febbac73b9a8498b0e6e75ea099,174.60844181459566,155.26863905325445,142.88102564102564
train,glass,glass_790.jpg,..\data\split\train\glass\glass_790.jpg,.jpg,3.5263671875,83,225,0.3688888888888889,RGB,JPEG,101.02597054886212,81.8090275415173,2554.4230054095897,False,,48a4933236940d67200fd1438a61f17c,106.63121820615797,99.27855421686748,97.16813922356091
train,glass,glass_791.jpg,..\data\split\train\glass\glass_791.jpg,.jpg,7.1787109375,169,225,0.7511111111111111,RGB,JPEG,199.4217050186281,64.79137892414182,2440.534746539722,False,,21a0f65cfda92d1e06db58852336149f,212.55282051282052,199.82429980276135,185.88799474030245
train,glass,glass_792.jpg,..\data\split\train\glass\glass_792.jpg,.jpg,6.529296875,180,279,0.6451612903225806,RGB,JPEG,186.62059604407276,89.4239955212242,2431.6081679542704,False,,eaf4c4b8311e628af3d05f515f378206,212.67757865392275,179.27915173237753,167.90505774591796
train,glass,glass_794.jpg,..\data\split\train\glass\glass_794.jpg,.jpg,7.798828125,125,400,0.3125,RGB,JPEG,126.37228,70.97190698392521,2079.9697061056,False,,a5e5f835158219a92a1cfb3913907d5b,154.076,136.68134,88.3595
train,glass,glass_796.jpg,..\data\split\train\glass\glass_796.jpg,.jpg,6.5078125,260,194,1.3402061855670102,RGB,JPEG,219.96776367961934,52.182297704332676,3027.3599269159386,False,,8950b9ec1ea7942b689b8bbe273c3a60,220.0646708961142,219.97731958762887,219.86130055511498
train,glass,glass_797.jpg,..\data\split\train\glass\glass_797.jpg,.jpg,8.3916015625,512,384,1.3333333333333333,RGB,JPEG,188.81967163085938,33.93070624359051,538.80607516316,False,,840725e0d7595d185b48ff5fda2ae920,193.96844991048178,191.78563944498697,180.70492553710938
train,glass,glass_798.jpg,..\data\split\train\glass\glass_798.jpg,.jpg,21.4833984375,400,300,1.3333333333333333,RGB,JPEG,128.82556944444445,67.84006571081692,2744.1879668622228,False,,3db2b8ddec5a1d9864337df7b9fa2e0b,146.664025,122.470875,117.34180833333333
train,glass,glass_799.jpg,..\data\split\train\glass\glass_799.jpg,.jpg,17.021484375,512,384,1.3333333333333333,RGB,JPEG,158.16910298665366,76.22115596114557,886.6582813446876,False,,10a17efa8cd90ee35b76ff3271a71115,152.49527486165366,161.12267557779947,160.8893585205078
train,glass,glass_8.jpg,..\data\split\train\glass\glass_8.jpg,.jpg,6.154296875,194,259,0.749034749034749,RGB,JPEG,65.29080258461701,49.243879715682255,2120.1228436655283,False,,3f14e6f51d3dea3c800a5b3c33aef891,61.70087171118099,64.15248975042789,70.01904629224217
train,glass,glass_80.jpg,..\data\split\train\glass\glass_80.jpg,.jpg,10.884765625,474,355,1.3352112676056338,RGB,JPEG,86.88570353202195,56.85511914204237,488.7164657588223,False,,8eeeb8a7d95d2b7d5b8594c682fa26a9,103.76843168716943,98.1637071373388,58.72497177155761
train,glass,glass_800.jpg,..\data\split\train\glass\glass_800.jpg,.jpg,3.7744140625,225,225,1.0,RGB,JPEG,208.14806255144032,56.8394708690561,1583.3403212959972,False,,9f1b6cd99e831c1c29f594fbeaf656a0,214.19138765432098,206.7713185185185,203.4814814814815
train,glass,glass_801.jpg,..\data\split\train\glass\glass_801.jpg,.jpg,645.3828125,3000,2250,1.3333333333333333,RGB,JPEG,163.28193911111111,41.05065434785431,518.7434765446699,False,,96f8aa37b96610d65a6b48a8d178c78a,176.04238488888888,164.37880325925926,149.42462918518518
train,glass,glass_802.jpg,..\data\split\train\glass\glass_802.jpg,.jpg,9.421875,512,384,1.3333333333333333,RGB,JPEG,170.97733222113715,30.320073535838873,403.89097639729476,False,,1cc8b9c328d6172fbaed6a1acb57d799,180.6681925455729,173.43636576334634,158.8274383544922
train,glass,glass_803.jpg,..\data\split\train\glass\glass_803.jpg,.jpg,3.814453125,225,225,1.0,RGB,JPEG,241.88508312757202,29.25645969044451,2428.3542583819785,False,,e96dfba12987a70c329e5d5cb53de9ad,242.34767407407406,242.16555061728394,241.14202469135802
train,glass,glass_805.jpg,..\data\split\train\glass\glass_805.jpg,.jpg,3.0126953125,237,213,1.1126760563380282,RGB,JPEG,245.65601579472144,22.25283491273925,2239.1136489984906,False,,64216abd9b883799e61bb0ca1760ac85,245.31360313781423,245.60523761415186,246.04920663219826
train,glass,glass_806.jpg,..\data\split\train\glass\glass_806.jpg,.jpg,83.212890625,350,526,0.6653992395437263,RGB,JPEG,119.99420061560745,58.628550730461086,502.3637446626289,False,,addbaf8aa843a1b123eec91a0135ae97,118.69160782183596,119.22841390548615,122.06258011950027
train,glass,glass_808.jpg,..\data\split\train\glass\glass_808.jpg,.jpg,6.794921875,259,194,1.3350515463917525,RGB,JPEG,169.17564913956667,66.10844742511424,3188.9601788203354,False,,c6e5fd93c7712472670f4335532a8d1c,170.57992676033913,166.00139314572303,170.94562751263783
train,glass,glass_809.jpg,..\data\split\train\glass\glass_809.jpg,.jpg,7.56640625,245,206,1.1893203883495145,RGB,JPEG,102.43023578363385,102.4484642392573,3557.3523043266496,False,,a85c2b0dd6e478f31085bb96c13eb791,115.03998414899941,97.41474143055281,94.83598177134931
train,glass,glass_810.jpg,..\data\split\train\glass\glass_810.jpg,.jpg,22.45703125,474,545,0.8697247706422019,RGB,JPEG,123.988312107253,59.391471176554894,504.68169846849383,False,,7cc3c122d497ba356b1dc0b5891ffb6b,97.12437192737971,103.53488561142724,171.30567878295204
train,glass,glass_811.jpg,..\data\split\train\glass\glass_811.jpg,.jpg,35.0751953125,473,842,0.5617577197149644,RGB,JPEG,124.70812555762564,72.16605006788095,1383.5764472586118,False,,740e9e0b3e10ed94bc6f3750b1b1cc4b,139.87648958233945,122.70645749323316,111.54142959730432
train,glass,glass_812.jpg,..\data\split\train\glass\glass_812.jpg,.jpg,4.865234375,178,284,0.6267605633802817,RGB,JPEG,216.95286701482303,70.32891694658359,2299.1139686381885,False,,5b6a2b60f4e14b44d112fa371733c585,213.7067376167115,227.6171664820383,209.53469694571925
train,glass,glass_814.jpg,..\data\split\train\glass\glass_814.jpg,.jpg,47.6865234375,474,628,0.7547770700636943,RGB,JPEG,144.05235292536753,66.01240517808084,2138.6071146727213,False,,eec395504ce7e4501d11d7242cd82b3e,168.1667170577011,107.15839581821602,156.83194590018545
train,glass,glass_815.jpg,..\data\split\train\glass\glass_815.jpg,.jpg,6.65625,219,230,0.9521739130434783,RGB,JPEG,124.80078088809476,85.84727674737933,2422.456661318118,False,,31aabbd911442b6f4e7fc4b13d6755e8,111.53938852491562,149.19211832439944,113.67083581496922
train,glass,glass_816.jpg,..\data\split\train\glass\glass_816.jpg,.jpg,45.9697265625,1200,630,1.9047619047619047,RGB,JPEG,185.2856340388007,43.523438216882695,337.0214534053847,False,,17344704a6f34dc2501f549a37b6c948,191.45302645502645,179.0419007936508,185.36197486772485
train,glass,glass_817.jpg,..\data\split\train\glass\glass_817.jpg,.jpg,6.25,225,225,1.0,RGB,JPEG,166.56135637860083,58.74993501444397,3136.0379291082695,False,,6cd82eef961cbbcd6875f13d7cd1ddf7,172.55446913580246,174.01033086419753,153.11926913580248
train,glass,glass_818.jpg,..\data\split\train\glass\glass_818.jpg,.jpg,2.521484375,225,225,1.0,RGB,JPEG,245.08630781893004,21.490435223708815,1808.6797058629845,False,,89edccab5141fd441e0663550f59a51f,246.08713086419752,245.10686419753085,244.06492839506174
train,glass,glass_819.jpg,..\data\split\train\glass\glass_819.jpg,.jpg,3.0,225,225,1.0,RGB,JPEG,238.08562304526748,56.94632266072053,1771.3490306844453,False,,f9a70ee06bc5f02902c422bcb66e50ee,234.16343703703703,242.43454814814814,237.65888395061728
train,glass,glass_82.jpg,..\data\split\train\glass\glass_82.jpg,.jpg,327.8876953125,1588,2045,0.7765281173594132,RGB,JPEG,198.62315347995047,55.061594925297136,253.86809903820225,False,,c3aee969ff7ea6cdcbb2c6c0d0637b80,201.84676023723156,197.3543652577707,196.6683349448492
train,glass,glass_820.jpg,..\data\split\train\glass\glass_820.jpg,.jpg,9.30078125,259,194,1.3350515463917525,RGB,JPEG,95.391553556502,69.44657866242731,3395.402396390945,False,,18dc535d726cf3fbe2585f26579912f8,114.26875771205668,91.08868367631254,80.8172192811368
train,glass,glass_821.jpg,..\data\split\train\glass\glass_821.jpg,.jpg,13.5068359375,512,384,1.3333333333333333,RGB,JPEG,161.04197862413196,65.77076031291298,620.7265456898346,False,,7d2d4c63a5fc6dbcb5aa426526e835f2,144.6941172281901,174.75254821777344,163.67927042643228
train,glass,glass_823.jpg,..\data\split\train\glass\glass_823.jpg,.jpg,4.703125,225,225,1.0,RGB,JPEG,232.05173991769547,34.411566954512075,2875.3714215900254,False,,ac08176087c4f9ce312fec21492ca541,231.56932345679013,231.7578074074074,232.82808888888889
train,glass,glass_824.jpg,..\data\split\train\glass\glass_824.jpg,.jpg,5.177734375,200,200,1.0,RGB,JPEG,190.05708333333334,84.67531177873744,2325.757004744375,False,,dc4baa09749e34bac96d3d69d13c3b4b,195.7526,224.46,149.95865
